class,id,order,task_dif,time,score,cal,time_on_task,length_writing,time.,task_motive
2,38,s2c,simple,3,16.39,com_MLTU,22,469,odd,1.777777777777778
2,38,s2c,simple,3,0.72,com_DC/T,22,469,odd,1.777777777777778
2,38,s2c,simple,3,1.88,com_CN/T,22,469,odd,1.777777777777778
2,38,s2c,simple,3,0.98,com_CN/C,22,469,odd,1.777777777777778
2,38,s2c,simple,3,0.53,ac_EFC/C,22,469,odd,1.777777777777778
2,38,s2c,simple,3,63.49,lex_Vocd,22,469,odd,1.777777777777778
2,38,s2c,simple,3,1.59,lex_WRDFRQmc,22,469,odd,1.777777777777778
2,38,s2c,complex,4,17.21,com_MLTU,30,340,even,3.111111111111111
2,38,s2c,complex,4,0.77,com_DC/T,30,340,even,3.111111111111111
2,38,s2c,complex,4,1.88,com_CN/T,30,340,even,3.111111111111111
2,38,s2c,complex,4,1.1899,com_CN/C,30,340,even,3.111111111111111
2,38,s2c,complex,4,0.81,ac_EFC/C,30,340,even,3.111111111111111
2,38,s2c,complex,4,78.12,lex_Vocd,30,340,even,3.111111111111111
2,38,s2c,complex,4,1.78,lex_WRDFRQmc,30,340,even,3.111111111111111
2,39,s2c,simple,1,16.69,com_MLTU,32,376,odd,1.777777777777778
2,39,s2c,simple,1,0.53,com_DC/T,32,376,odd,1.777777777777778
2,39,s2c,simple,1,1.95,com_CN/T,32,376,odd,1.777777777777778
2,39,s2c,simple,1,1.7241,com_CN/C,32,376,odd,1.777777777777778
2,39,s2c,simple,1,0.53,ac_EFC/C,32,376,odd,1.777777777777778
2,39,s2c,simple,1,70.44,lex_Vocd,32,376,odd,1.777777777777778
2,39,s2c,simple,1,1.81,lex_WRDFRQmc,32,376,odd,1.777777777777778
2,39,s2c,complex,2,12.72,com_MLTU,39,381,even,3.6666666666666665
2,39,s2c,complex,2,0.54,com_DC/T,39,381,even,3.6666666666666665
2,39,s2c,complex,2,1.95,com_CN/T,39,381,even,3.6666666666666665
2,39,s2c,complex,2,0.9571,com_CN/C,39,381,even,3.6666666666666665
2,39,s2c,complex,2,0.44,ac_EFC/C,39,381,even,3.6666666666666665
2,39,s2c,complex,2,67.35,lex_Vocd,39,381,even,3.6666666666666665
2,39,s2c,complex,2,1.61,lex_WRDFRQmc,39,381,even,3.6666666666666665
2,39,s2c,simple,3,15.07,com_MLTU,25,420,odd,1.5555555555555556
2,39,s2c,simple,3,0.78,com_DC/T,25,420,odd,1.5555555555555556
2,39,s2c,simple,3,1.86,com_CN/T,25,420,odd,1.5555555555555556
2,39,s2c,simple,3,0.88,com_CN/C,25,420,odd,1.5555555555555556
2,39,s2c,simple,3,0.56,ac_EFC/C,25,420,odd,1.5555555555555556
2,39,s2c,simple,3,62.81,lex_Vocd,25,420,odd,1.5555555555555556
2,39,s2c,simple,3,1.57,lex_WRDFRQmc,25,420,odd,1.5555555555555556
2,39,s2c,complex,4,18.34,com_MLTU,34,400,even,3.3333333333333335
2,39,s2c,complex,4,0.86,com_DC/T,34,400,even,3.3333333333333335
2,39,s2c,complex,4,1.9,com_CN/T,34,400,even,3.3333333333333335
2,39,s2c,complex,4,1.1347,com_CN/C,34,400,even,3.3333333333333335
2,39,s2c,complex,4,0.78,ac_EFC/C,34,400,even,3.3333333333333335
2,39,s2c,complex,4,83.89,lex_Vocd,34,400,even,3.3333333333333335
2,39,s2c,complex,4,1.82,lex_WRDFRQmc,34,400,even,3.3333333333333335
2,40,s2c,simple,1,15.84,com_MLTU,35,381,odd,1.4444444444444444
2,40,s2c,simple,1,0.78,com_DC/T,35,381,odd,1.4444444444444444
2,40,s2c,simple,1,1.86,com_CN/T,35,381,odd,1.4444444444444444
2,40,s2c,simple,1,0.66,com_CN/C,35,381,odd,1.4444444444444444
2,40,s2c,simple,1,0.51,ac_EFC/C,35,381,odd,1.4444444444444444
2,40,s2c,simple,1,74.92,lex_Vocd,35,381,odd,1.4444444444444444
2,40,s2c,simple,1,1.83,lex_WRDFRQmc,35,381,odd,1.4444444444444444
2,40,s2c,complex,2,15.47,com_MLTU,41,389,even,4.444444444444445
2,40,s2c,complex,2,0.75,com_DC/T,41,389,even,4.444444444444445
2,40,s2c,complex,2,1.81,com_CN/T,41,389,even,4.444444444444445
2,40,s2c,complex,2,1.1792,com_CN/C,41,389,even,4.444444444444445
2,40,s2c,complex,2,0.72,ac_EFC/C,41,389,even,4.444444444444445
2,40,s2c,complex,2,68.08,lex_Vocd,41,389,even,4.444444444444445
2,40,s2c,complex,2,1.63,lex_WRDFRQmc,41,389,even,4.444444444444445
2,40,s2c,simple,3,13.83,com_MLTU,27,412,odd,1.4444444444444444
2,40,s2c,simple,3,0.89,com_DC/T,27,412,odd,1.4444444444444444
2,40,s2c,simple,3,1.99,com_CN/T,27,412,odd,1.4444444444444444
2,40,s2c,simple,3,0.94,com_CN/C,27,412,odd,1.4444444444444444
2,40,s2c,simple,3,0.58,ac_EFC/C,27,412,odd,1.4444444444444444
2,40,s2c,simple,3,59.51,lex_Vocd,27,412,odd,1.4444444444444444
2,40,s2c,simple,3,1.71,lex_WRDFRQmc,27,412,odd,1.4444444444444444
2,40,s2c,complex,4,19.73,com_MLTU,37,399,even,3.4444444444444446
2,40,s2c,complex,4,0.83,com_DC/T,37,399,even,3.4444444444444446
2,40,s2c,complex,4,1.93,com_CN/T,37,399,even,3.4444444444444446
2,40,s2c,complex,4,1.0276,com_CN/C,37,399,even,3.4444444444444446
2,40,s2c,complex,4,0.87,ac_EFC/C,37,399,even,3.4444444444444446
2,40,s2c,complex,4,75.12,lex_Vocd,37,399,even,3.4444444444444446
2,40,s2c,complex,4,1.77,lex_WRDFRQmc,37,399,even,3.4444444444444446
2,41,s2c,simple,1,13.97,com_MLTU,28,376,odd,1.5555555555555556
2,41,s2c,simple,1,0.85,com_DC/T,28,376,odd,1.5555555555555556
2,41,s2c,simple,1,1.85,com_CN/T,28,376,odd,1.5555555555555556
2,41,s2c,simple,1,1.08,com_CN/C,28,376,odd,1.5555555555555556
2,41,s2c,simple,1,0.47,ac_EFC/C,28,376,odd,1.5555555555555556
2,41,s2c,simple,1,64.09,lex_Vocd,28,376,odd,1.5555555555555556
2,41,s2c,simple,1,1.94,lex_WRDFRQmc,28,376,odd,1.5555555555555556
2,41,s2c,complex,2,14.93,com_MLTU,33,334,even,4.444444444444445
2,41,s2c,complex,2,0.66,com_DC/T,33,334,even,4.444444444444445
2,41,s2c,complex,2,1.69,com_CN/T,33,334,even,4.444444444444445
2,41,s2c,complex,2,0.9225,com_CN/C,33,334,even,4.444444444444445
2,41,s2c,complex,2,0.52,ac_EFC/C,33,334,even,4.444444444444445
2,41,s2c,complex,2,62.33,lex_Vocd,33,334,even,4.444444444444445
2,41,s2c,complex,2,1.64,lex_WRDFRQmc,33,334,even,4.444444444444445
2,41,s2c,simple,3,15.43,com_MLTU,24,399,odd,1.222222222222222
2,41,s2c,simple,3,0.65,com_DC/T,24,399,odd,1.222222222222222
2,41,s2c,simple,3,1.92,com_CN/T,24,399,odd,1.222222222222222
2,41,s2c,simple,3,1.14,com_CN/C,24,399,odd,1.222222222222222
2,41,s2c,simple,3,0.49,ac_EFC/C,24,399,odd,1.222222222222222
2,41,s2c,simple,3,63.49,lex_Vocd,24,399,odd,1.222222222222222
2,41,s2c,simple,3,1.57,lex_WRDFRQmc,24,399,odd,1.222222222222222
2,41,s2c,complex,4,16.29,com_MLTU,31,371,even,3.7777777777777777
2,41,s2c,complex,4,0.67,com_DC/T,31,371,even,3.7777777777777777
2,41,s2c,complex,4,1.89,com_CN/T,31,371,even,3.7777777777777777
2,41,s2c,complex,4,1.0584,com_CN/C,31,371,even,3.7777777777777777
2,41,s2c,complex,4,0.56,ac_EFC/C,31,371,even,3.7777777777777777
2,41,s2c,complex,4,59.47,lex_Vocd,31,371,even,3.7777777777777777
2,41,s2c,complex,4,1.75,lex_WRDFRQmc,31,371,even,3.7777777777777777
2,42,s2c,simple,1,15.92,com_MLTU,31,420,odd,2.2222222222222223
2,42,s2c,simple,1,0.96,com_DC/T,31,420,odd,2.2222222222222223
2,42,s2c,simple,1,2.58,com_CN/T,31,420,odd,2.2222222222222223
2,42,s2c,simple,1,1.3333,com_CN/C,31,420,odd,2.2222222222222223
2,42,s2c,simple,1,0.58,ac_EFC/C,31,420,odd,2.2222222222222223
2,42,s2c,simple,1,54.22,lex_Vocd,31,420,odd,2.2222222222222223
2,42,s2c,simple,1,1.96,lex_WRDFRQmc,31,420,odd,2.2222222222222223
2,42,s2c,complex,2,15.71,com_MLTU,40,358,even,4.222222222222222
2,42,s2c,complex,2,0.73,com_DC/T,40,358,even,4.222222222222222
2,42,s2c,complex,2,1.85,com_CN/T,40,358,even,4.222222222222222
2,42,s2c,complex,2,0.9361,com_CN/C,40,358,even,4.222222222222222
2,42,s2c,complex,2,0.54,ac_EFC/C,40,358,even,4.222222222222222
2,42,s2c,complex,2,76.29,lex_Vocd,40,358,even,4.222222222222222
2,42,s2c,complex,2,1.83,lex_WRDFRQmc,40,358,even,4.222222222222222
2,42,s2c,simple,3,17.61,com_MLTU,26,430,odd,1.8888888888888888
2,42,s2c,simple,3,0.86,com_DC/T,26,430,odd,1.8888888888888888
2,42,s2c,simple,3,1.98,com_CN/T,26,430,odd,1.8888888888888888
2,42,s2c,simple,3,0.87,com_CN/C,26,430,odd,1.8888888888888888
2,42,s2c,simple,3,0.52,ac_EFC/C,26,430,odd,1.8888888888888888
2,42,s2c,simple,3,62.14,lex_Vocd,26,430,odd,1.8888888888888888
2,42,s2c,simple,3,1.63,lex_WRDFRQmc,26,430,odd,1.8888888888888888
2,42,s2c,complex,4,16.96,com_MLTU,35,384,even,3.444444444444444
2,42,s2c,complex,4,0.64,com_DC/T,35,384,even,3.444444444444444
2,42,s2c,complex,4,1.92,com_CN/T,35,384,even,3.444444444444444
2,42,s2c,complex,4,1.0497,com_CN/C,35,384,even,3.444444444444444
2,42,s2c,complex,4,0.67,ac_EFC/C,35,384,even,3.444444444444444
2,42,s2c,complex,4,76.62,lex_Vocd,35,384,even,3.444444444444444
2,42,s2c,complex,4,1.69,lex_WRDFRQmc,35,384,even,3.444444444444444
2,43,s2c,simple,1,18.29,com_MLTU,32,309,odd,2.888888888888889
2,43,s2c,simple,1,0.55,com_DC/T,32,309,odd,2.888888888888889
2,43,s2c,simple,1,1.87,com_CN/T,32,309,odd,2.888888888888889
2,43,s2c,simple,1,1.0135,com_CN/C,32,309,odd,2.888888888888889
2,43,s2c,simple,1,0.61,ac_EFC/C,32,309,odd,2.888888888888889
2,43,s2c,simple,1,71.53,lex_Vocd,32,309,odd,2.888888888888889
2,43,s2c,simple,1,1.73,lex_WRDFRQmc,32,309,odd,2.888888888888889
2,43,s2c,complex,2,16.96,com_MLTU,37,312,even,3.888888888888889
2,43,s2c,complex,2,0.81,com_DC/T,37,312,even,3.888888888888889
2,43,s2c,complex,2,1.76,com_CN/T,37,312,even,3.888888888888889
2,43,s2c,complex,2,0.8842,com_CN/C,37,312,even,3.888888888888889
2,43,s2c,complex,2,0.49,ac_EFC/C,37,312,even,3.888888888888889
2,43,s2c,complex,2,54.37,lex_Vocd,37,312,even,3.888888888888889
2,43,s2c,complex,2,1.62,lex_WRDFRQmc,37,312,even,3.888888888888889
2,43,s2c,simple,3,15.79,com_MLTU,25,439,odd,1.6666666666666667
2,43,s2c,simple,3,0.58,com_DC/T,25,439,odd,1.6666666666666667
2,43,s2c,simple,3,1.85,com_CN/T,25,439,odd,1.6666666666666667
2,43,s2c,simple,3,1.19,com_CN/C,25,439,odd,1.6666666666666667
2,43,s2c,simple,3,0.44,ac_EFC/C,25,439,odd,1.6666666666666667
2,43,s2c,simple,3,54.12,lex_Vocd,25,439,odd,1.6666666666666667
2,43,s2c,simple,3,1.79,lex_WRDFRQmc,25,439,odd,1.6666666666666667
2,43,s2c,complex,4,16.91,com_MLTU,33,389,even,3.3333333333333335
2,43,s2c,complex,4,0.79,com_DC/T,33,389,even,3.3333333333333335
2,43,s2c,complex,4,1.85,com_CN/T,33,389,even,3.3333333333333335
2,43,s2c,complex,4,0.9729,com_CN/C,33,389,even,3.3333333333333335
2,43,s2c,complex,4,0.73,ac_EFC/C,33,389,even,3.3333333333333335
2,43,s2c,complex,4,65.31,lex_Vocd,33,389,even,3.3333333333333335
2,43,s2c,complex,4,1.85,lex_WRDFRQmc,33,389,even,3.3333333333333335
2,44,s2c,simple,1,15.99,com_MLTU,25,440,odd,2.888888888888889
2,44,s2c,simple,1,0.81,com_DC/T,25,440,odd,2.888888888888889
2,44,s2c,simple,1,1.79,com_CN/T,25,440,odd,2.888888888888889
2,44,s2c,simple,1,1.2903,com_CN/C,25,440,odd,2.888888888888889
2,44,s2c,simple,1,0.62,ac_EFC/C,25,440,odd,2.888888888888889
2,44,s2c,simple,1,77.65,lex_Vocd,25,440,odd,2.888888888888889
2,44,s2c,simple,1,1.56,lex_WRDFRQmc,25,440,odd,2.888888888888889
2,44,s2c,complex,2,15.07,com_MLTU,34,388,even,4.111111111111111
2,44,s2c,complex,2,0.61,com_DC/T,34,388,even,4.111111111111111
2,44,s2c,complex,2,1.93,com_CN/T,34,388,even,4.111111111111111
2,44,s2c,complex,2,1.1752,com_CN/C,34,388,even,4.111111111111111
2,44,s2c,complex,2,0.64,ac_EFC/C,34,388,even,4.111111111111111
2,44,s2c,complex,2,71.56,lex_Vocd,34,388,even,4.111111111111111
2,44,s2c,complex,2,1.75,lex_WRDFRQmc,34,388,even,4.111111111111111
2,44,s2c,simple,3,16.83,com_MLTU,22,470,odd,1.5555555555555556
2,44,s2c,simple,3,0.79,com_DC/T,22,470,odd,1.5555555555555556
2,44,s2c,simple,3,1.88,com_CN/T,22,470,odd,1.5555555555555556
2,44,s2c,simple,3,1.24,com_CN/C,22,470,odd,1.5555555555555556
2,44,s2c,simple,3,0.41,ac_EFC/C,22,470,odd,1.5555555555555556
2,44,s2c,simple,3,71.88,lex_Vocd,22,470,odd,1.5555555555555556
2,44,s2c,simple,3,1.66,lex_WRDFRQmc,22,470,odd,1.5555555555555556
2,44,s2c,complex,4,16.27,com_MLTU,29,362,even,3.888888888888889
2,44,s2c,complex,4,0.69,com_DC/T,29,362,even,3.888888888888889
2,44,s2c,complex,4,1.91,com_CN/T,29,362,even,3.888888888888889
2,44,s2c,complex,4,1.1991,com_CN/C,29,362,even,3.888888888888889
2,44,s2c,complex,4,0.66,ac_EFC/C,29,362,even,3.888888888888889
2,44,s2c,complex,4,65.94,lex_Vocd,29,362,even,3.888888888888889
2,44,s2c,complex,4,1.82,lex_WRDFRQmc,29,362,even,3.888888888888889
2,45,s2c,simple,1,14.89,com_MLTU,29,433,odd,2.555555555555556
2,45,s2c,simple,1,0.83,com_DC/T,29,433,odd,2.555555555555556
2,45,s2c,simple,1,1.64,com_CN/T,29,433,odd,2.555555555555556
2,45,s2c,simple,1,1.3874,com_CN/C,29,433,odd,2.555555555555556
2,45,s2c,simple,1,0.59,ac_EFC/C,29,433,odd,2.555555555555556
2,45,s2c,simple,1,78.08,lex_Vocd,29,433,odd,2.555555555555556
2,45,s2c,simple,1,1.62,lex_WRDFRQmc,29,433,odd,2.555555555555556
2,45,s2c,complex,2,17.53,com_MLTU,40,397,even,3.888888888888889
2,45,s2c,complex,2,0.55,com_DC/T,40,397,even,3.888888888888889
2,45,s2c,complex,2,1.89,com_CN/T,40,397,even,3.888888888888889
2,45,s2c,complex,2,0.7852,com_CN/C,40,397,even,3.888888888888889
2,45,s2c,complex,2,0.51,ac_EFC/C,40,397,even,3.888888888888889
2,45,s2c,complex,2,61.27,lex_Vocd,40,397,even,3.888888888888889
2,45,s2c,complex,2,1.52,lex_WRDFRQmc,40,397,even,3.888888888888889
2,45,s2c,simple,3,15.63,com_MLTU,29,444,odd,1.3333333333333333
2,45,s2c,simple,3,0.52,com_DC/T,29,444,odd,1.3333333333333333
2,45,s2c,simple,3,1.97,com_CN/T,29,444,odd,1.3333333333333333
2,45,s2c,simple,3,0.98,com_CN/C,29,444,odd,1.3333333333333333
2,45,s2c,simple,3,0.39,ac_EFC/C,29,444,odd,1.3333333333333333
2,45,s2c,simple,3,69.73,lex_Vocd,29,444,odd,1.3333333333333333
2,45,s2c,simple,3,1.77,lex_WRDFRQmc,29,444,odd,1.3333333333333333
2,45,s2c,complex,4,16.34,com_MLTU,36,400,even,3.2222222222222223
2,45,s2c,complex,4,0.67,com_DC/T,36,400,even,3.2222222222222223
2,45,s2c,complex,4,1.93,com_CN/T,36,400,even,3.2222222222222223
2,45,s2c,complex,4,1.2455,com_CN/C,36,400,even,3.2222222222222223
2,45,s2c,complex,4,0.58,ac_EFC/C,36,400,even,3.2222222222222223
2,45,s2c,complex,4,71.93,lex_Vocd,36,400,even,3.2222222222222223
2,45,s2c,complex,4,1.65,lex_WRDFRQmc,36,400,even,3.2222222222222223
2,46,s2c,simple,1,17.42,com_MLTU,36,311,odd,1.6666666666666667
2,46,s2c,simple,1,0.52,com_DC/T,36,311,odd,1.6666666666666667
2,46,s2c,simple,1,1.95,com_CN/T,36,311,odd,1.6666666666666667
2,46,s2c,simple,1,1.2353,com_CN/C,36,311,odd,1.6666666666666667
2,46,s2c,simple,1,0.54,ac_EFC/C,36,311,odd,1.6666666666666667
2,46,s2c,simple,1,63.54,lex_Vocd,36,311,odd,1.6666666666666667
2,46,s2c,simple,1,1.71,lex_WRDFRQmc,36,311,odd,1.6666666666666667
2,46,s2c,complex,2,16.54,com_MLTU,42,303,even,4.222222222222222
2,46,s2c,complex,2,0.59,com_DC/T,42,303,even,4.222222222222222
2,46,s2c,complex,2,1.87,com_CN/T,42,303,even,4.222222222222222
2,46,s2c,complex,2,0.9341,com_CN/C,42,303,even,4.222222222222222
2,46,s2c,complex,2,0.48,ac_EFC/C,42,303,even,4.222222222222222
2,46,s2c,complex,2,57.73,lex_Vocd,42,303,even,4.222222222222222
2,46,s2c,complex,2,1.65,lex_WRDFRQmc,42,303,even,4.222222222222222
2,46,s2c,simple,3,15.76,com_MLTU,34,333,odd,1.5555555555555556
2,46,s2c,simple,3,0.69,com_DC/T,34,333,odd,1.5555555555555556
2,46,s2c,simple,3,1.95,com_CN/T,34,333,odd,1.5555555555555556
2,46,s2c,simple,3,1.13,com_CN/C,34,333,odd,1.5555555555555556
2,46,s2c,simple,3,0.46,ac_EFC/C,34,333,odd,1.5555555555555556
2,46,s2c,simple,3,66.47,lex_Vocd,34,333,odd,1.5555555555555556
2,46,s2c,simple,3,1.62,lex_WRDFRQmc,34,333,odd,1.5555555555555556
2,46,s2c,complex,4,18.32,com_MLTU,39,360,even,4
2,46,s2c,complex,4,0.66,com_DC/T,39,360,even,4
2,46,s2c,complex,4,1.96,com_CN/T,39,360,even,4
2,46,s2c,complex,4,1.1467,com_CN/C,39,360,even,4
2,46,s2c,complex,4,0.62,ac_EFC/C,39,360,even,4
2,46,s2c,complex,4,80.97,lex_Vocd,39,360,even,4
2,46,s2c,complex,4,1.84,lex_WRDFRQmc,39,360,even,4
2,47,s2c,simple,1,18.29,com_MLTU,28,354,odd,1.7777777777777777
2,47,s2c,simple,1,0.36,com_DC/T,28,354,odd,1.7777777777777777
2,47,s2c,simple,1,1.99,com_CN/T,28,354,odd,1.7777777777777777
2,47,s2c,simple,1,0.8928,com_CN/C,28,354,odd,1.7777777777777777
2,47,s2c,simple,1,0.51,ac_EFC/C,28,354,odd,1.7777777777777777
2,47,s2c,simple,1,83.51,lex_Vocd,28,354,odd,1.7777777777777777
2,47,s2c,simple,1,1.71,lex_WRDFRQmc,28,354,odd,1.7777777777777777
2,47,s2c,complex,2,15.18,com_MLTU,33,330,even,4.111111111111111
2,47,s2c,complex,2,0.62,com_DC/T,33,330,even,4.111111111111111
2,47,s2c,complex,2,1.69,com_CN/T,33,330,even,4.111111111111111
2,47,s2c,complex,2,0.9218,com_CN/C,33,330,even,4.111111111111111
2,47,s2c,complex,2,0.52,ac_EFC/C,33,330,even,4.111111111111111
2,47,s2c,complex,2,65.54,lex_Vocd,33,330,even,4.111111111111111
2,47,s2c,complex,2,1.67,lex_WRDFRQmc,33,330,even,4.111111111111111
2,47,s2c,simple,3,14.29,com_MLTU,29,367,odd,1.2222222222222223
2,47,s2c,simple,3,0.57,com_DC/T,29,367,odd,1.2222222222222223
2,47,s2c,simple,3,1.92,com_CN/T,29,367,odd,1.2222222222222223
2,47,s2c,simple,3,0.92,com_CN/C,29,367,odd,1.2222222222222223
2,47,s2c,simple,3,0.51,ac_EFC/C,29,367,odd,1.2222222222222223
2,47,s2c,simple,3,54.85,lex_Vocd,29,367,odd,1.2222222222222223
2,47,s2c,simple,3,1.81,lex_WRDFRQmc,29,367,odd,1.2222222222222223
2,47,s2c,complex,4,16.03,com_MLTU,31,360,even,3.888888888888889
2,47,s2c,complex,4,0.86,com_DC/T,31,360,even,3.888888888888889
2,47,s2c,complex,4,1.94,com_CN/T,31,360,even,3.888888888888889
2,47,s2c,complex,4,1.0585,com_CN/C,31,360,even,3.888888888888889
2,47,s2c,complex,4,0.55,ac_EFC/C,31,360,even,3.888888888888889
2,47,s2c,complex,4,63.28,lex_Vocd,31,360,even,3.888888888888889
2,47,s2c,complex,4,1.59,lex_WRDFRQmc,31,360,even,3.888888888888889
2,48,s2c,simple,1,16.61,com_MLTU,34,427,odd,1.6666666666666667
2,48,s2c,simple,1,0.42,com_DC/T,34,427,odd,1.6666666666666667
2,48,s2c,simple,1,1.87,com_CN/T,34,427,odd,1.6666666666666667
2,48,s2c,simple,1,0.6585,com_CN/C,34,427,odd,1.6666666666666667
2,48,s2c,simple,1,0.5,ac_EFC/C,34,427,odd,1.6666666666666667
2,48,s2c,simple,1,79.17,lex_Vocd,34,427,odd,1.6666666666666667
2,48,s2c,simple,1,1.68,lex_WRDFRQmc,34,427,odd,1.6666666666666667
2,48,s2c,complex,2,14.29,com_MLTU,42,380,even,4.333333333333334
2,48,s2c,complex,2,0.51,com_DC/T,42,380,even,4.333333333333334
2,48,s2c,complex,2,1.77,com_CN/T,42,380,even,4.333333333333334
2,48,s2c,complex,2,1.3544,com_CN/C,42,380,even,4.333333333333334
2,48,s2c,complex,2,0.52,ac_EFC/C,42,380,even,4.333333333333334
2,48,s2c,complex,2,72.18,lex_Vocd,42,380,even,4.333333333333334
2,48,s2c,complex,2,1.62,lex_WRDFRQmc,42,380,even,4.333333333333334
2,48,s2c,simple,3,15.18,com_MLTU,26,430,odd,1.4444444444444444
2,48,s2c,simple,3,0.59,com_DC/T,26,430,odd,1.4444444444444444
2,48,s2c,simple,3,1.87,com_CN/T,26,430,odd,1.4444444444444444
2,48,s2c,simple,3,1.19,com_CN/C,26,430,odd,1.4444444444444444
2,48,s2c,simple,3,0.57,ac_EFC/C,26,430,odd,1.4444444444444444
2,48,s2c,simple,3,87.77,lex_Vocd,26,430,odd,1.4444444444444444
2,48,s2c,simple,3,1.89,lex_WRDFRQmc,26,430,odd,1.4444444444444444
2,48,s2c,complex,4,15.74,com_MLTU,37,395,even,3.555555555555556
2,48,s2c,complex,4,0.82,com_DC/T,37,395,even,3.555555555555556
2,48,s2c,complex,4,1.97,com_CN/T,37,395,even,3.555555555555556
2,48,s2c,complex,4,0.9973,com_CN/C,37,395,even,3.555555555555556
2,48,s2c,complex,4,0.54,ac_EFC/C,37,395,even,3.555555555555556
2,48,s2c,complex,4,71.77,lex_Vocd,37,395,even,3.555555555555556
2,48,s2c,complex,4,1.63,lex_WRDFRQmc,37,395,even,3.555555555555556
2,49,s2c,simple,1,14.36,com_MLTU,32,435,odd,2
2,49,s2c,simple,1,0.77,com_DC/T,32,435,odd,2
2,49,s2c,simple,1,1.69,com_CN/T,32,435,odd,2
2,49,s2c,simple,1,1.3871,com_CN/C,32,435,odd,2
2,49,s2c,simple,1,0.57,ac_EFC/C,32,435,odd,2
2,49,s2c,simple,1,69.69,lex_Vocd,32,435,odd,2
2,49,s2c,simple,1,1.61,lex_WRDFRQmc,32,435,odd,2
2,49,s2c,complex,2,17.47,com_MLTU,40,456,even,3.3333333333333335
2,49,s2c,complex,2,0.57,com_DC/T,40,456,even,3.3333333333333335
2,49,s2c,complex,2,1.79,com_CN/T,40,456,even,3.3333333333333335
2,49,s2c,complex,2,0.9435,com_CN/C,40,456,even,3.3333333333333335
2,49,s2c,complex,2,0.43,ac_EFC/C,40,456,even,3.3333333333333335
2,49,s2c,complex,2,70.54,lex_Vocd,40,456,even,3.3333333333333335
2,49,s2c,complex,2,1.77,lex_WRDFRQmc,40,456,even,3.3333333333333335
2,49,s2c,simple,3,16.73,com_MLTU,27,441,odd,1.5555555555555556
2,49,s2c,simple,3,0.73,com_DC/T,27,441,odd,1.5555555555555556
2,49,s2c,simple,3,1.89,com_CN/T,27,441,odd,1.5555555555555556
2,49,s2c,simple,3,1.93,com_CN/C,27,441,odd,1.5555555555555556
2,49,s2c,simple,3,0.59,ac_EFC/C,27,441,odd,1.5555555555555556
2,49,s2c,simple,3,83.49,lex_Vocd,27,441,odd,1.5555555555555556
2,49,s2c,simple,3,1.72,lex_WRDFRQmc,27,441,odd,1.5555555555555556
2,49,s2c,complex,4,16.23,com_MLTU,36,406,even,3.6666666666666665
2,49,s2c,complex,4,0.71,com_DC/T,36,406,even,3.6666666666666665
2,49,s2c,complex,4,1.92,com_CN/T,36,406,even,3.6666666666666665
2,49,s2c,complex,4,1.1782,com_CN/C,36,406,even,3.6666666666666665
2,49,s2c,complex,4,0.59,ac_EFC/C,36,406,even,3.6666666666666665
2,49,s2c,complex,4,61.45,lex_Vocd,36,406,even,3.6666666666666665
2,49,s2c,complex,4,1.77,lex_WRDFRQmc,36,406,even,3.6666666666666665
2,50,s2c,simple,1,19.98,com_MLTU,33,462,odd,2.888888888888889
2,50,s2c,simple,1,0.84,com_DC/T,33,462,odd,2.888888888888889
2,50,s2c,simple,1,1.69,com_CN/T,33,462,odd,2.888888888888889
2,50,s2c,simple,1,0.9512,com_CN/C,33,462,odd,2.888888888888889
2,50,s2c,simple,1,0.61,ac_EFC/C,33,462,odd,2.888888888888889
2,50,s2c,simple,1,80.21,lex_Vocd,33,462,odd,2.888888888888889
2,50,s2c,simple,1,1.68,lex_WRDFRQmc,33,462,odd,2.888888888888889
2,50,s2c,complex,2,15.81,com_MLTU,37,328,even,3.5555555555555554
2,50,s2c,complex,2,0.69,com_DC/T,37,328,even,3.5555555555555554
2,50,s2c,complex,2,1.72,com_CN/T,37,328,even,3.5555555555555554
2,50,s2c,complex,2,0.9014,com_CN/C,37,328,even,3.5555555555555554
2,50,s2c,complex,2,0.59,ac_EFC/C,37,328,even,3.5555555555555554
2,50,s2c,complex,2,86.32,lex_Vocd,37,328,even,3.5555555555555554
2,50,s2c,complex,2,1.71,lex_WRDFRQmc,37,328,even,3.5555555555555554
2,50,s2c,simple,3,14.79,com_MLTU,28,482,odd,1.777777777777778
2,50,s2c,simple,3,0.91,com_DC/T,28,482,odd,1.777777777777778
2,50,s2c,simple,3,1.96,com_CN/T,28,482,odd,1.777777777777778
2,50,s2c,simple,3,1.72,com_CN/C,28,482,odd,1.777777777777778
2,50,s2c,simple,3,0.49,ac_EFC/C,28,482,odd,1.777777777777778
2,50,s2c,simple,3,68.44,lex_Vocd,28,482,odd,1.777777777777778
2,50,s2c,simple,3,1.62,lex_WRDFRQmc,28,482,odd,1.777777777777778
2,50,s2c,complex,4,16.94,com_MLTU,31,370,even,3.3333333333333335
2,50,s2c,complex,4,0.69,com_DC/T,31,370,even,3.3333333333333335
2,50,s2c,complex,4,1.85,com_CN/T,31,370,even,3.3333333333333335
2,50,s2c,complex,4,1.0985,com_CN/C,31,370,even,3.3333333333333335
2,50,s2c,complex,4,0.55,ac_EFC/C,31,370,even,3.3333333333333335
