stid,scid,group,gender,ethnicity,LEPat5,spe.ed,year,spanish,scale,stand
931146,bla,T,Male,Hispanic,NotLEP,No,0,No,1403,Approaches
931146,bla,T,Male,Hispanic,NotLEP,No,1,No,1562,Meets
931146,bla,T,Male,Hispanic,NotLEP,No,2,No,1599,Meets
931152,jon,C,Male,Hispanic,firstyear,No,1,No,1480,Approaches
931152,jon,C,Male,Hispanic,firstyear,No,2,No,1489,Approaches
931175,bus,C,Female,Hispanic,LEP,No,0,No,1266,Notapproach
931175,bus,C,Female,Hispanic,LEP,No,1,No,1411,Notapproach
931175,bus,C,Female,Hispanic,LEP,No,2,No,1503,Approaches
931176,jon,C,Female,Hispanic,LEP,No,0,Yes,1298,Notapproach
931176,jon,C,Female,Hispanic,LEP,No,1,No,1411,Notapproach
931183,bus,C,Male,Hispanic,LEP,No,0,Yes,1191,Notapproach
931184,caro,T,Female,Hispanic,firstyear,No,0,No,1468,Meets
931197,carm,T,Male,Hispanic,LEP,No,0,No,1312,Notapproach
931197,carm,T,Male,Hispanic,LEP,No,1,No,1465,Approaches
931197,carm,T,Male,Hispanic,LEP,No,2,No,1503,Approaches
931200,jon,C,Male,White,NotLEP,No,0,No,1282,Notapproach
931202,caro,T,Female,Hispanic,secondyear,No,0,No,1468,Meets
931202,caro,T,Female,Hispanic,secondyear,No,1,No,1465,Approaches
931202,caro,T,Female,Hispanic,secondyear,No,2,No,1564,Approaches
931206,bus,C,Male,Hispanic,NotLEP,Yes,0,No,1266,Notapproach
931206,bus,C,Male,Hispanic,NotLEP,Yes,1,No,1326,Notapproach
931206,bus,C,Male,Hispanic,NotLEP,Yes,2,No,1582,Meets
931208,carm,T,Male,Hispanic,LEP,No,1,No,1480,Approaches
931208,carm,T,Male,Hispanic,LEP,No,2,No,1599,Meets
931214,jon,C,Male,Hispanic,secondyear,No,0,No,1455,Approaches
931214,jon,C,Male,Hispanic,secondyear,No,1,No,1480,Approaches
931231,caro,T,Male,Hispanic,LEP,No,0,Yes,1264,Notapproach
931244,carm,T,Female,Hispanic,NotLEP,No,0,No,1437,Approaches
931244,carm,T,Female,Hispanic,NotLEP,No,1,No,1451,Approaches
931244,carm,T,Female,Hispanic,NotLEP,No,2,No,1503,Approaches
931247,har,C,Female,Afamerican,NotLEP,No,0,No,1251,Notapproach
931247,har,C,Female,Afamerican,NotLEP,No,1,No,1550,Meets
931249,caro,T,Female,Hispanic,LEP,No,0,Yes,1350,Approaches
931267,carm,T,Male,Hispanic,LEP,No,0,No,1217,Notapproach
931267,carm,T,Male,Hispanic,LEP,No,1,No,1277,Notapproach
931267,carm,T,Male,Hispanic,LEP,No,2,No,1424,Notapproach
931283,har,C,Female,Afamerican,NotLEP,No,0,No,1345,Approaches
931283,har,C,Female,Afamerican,NotLEP,No,1,No,1480,Approaches
931283,har,C,Female,Afamerican,NotLEP,No,2,No,1599,Meets
931291,bus,C,Female,Hispanic,NotLEP,No,0,No,1893,Masters
931296,carm,T,Male,Hispanic,LEP,No,0,No,1297,Notapproach
931296,carm,T,Male,Hispanic,LEP,No,1,No,1326,Notapproach
931296,carm,T,Male,Hispanic,LEP,No,2,No,1489,Approaches
931346,carm,T,Female,Hispanic,LEP,No,0,No,1199,Notapproach
931346,carm,T,Female,Hispanic,LEP,No,1,No,1370,Notapproach
931346,carm,T,Female,Hispanic,LEP,No,2,No,1356,Notapproach
931348,carm,T,Male,Asian,firstyear,No,0,No,1519,Meets
931348,carm,T,Male,Asian,firstyear,No,1,No,1562,Meets
931348,carm,T,Male,Asian,firstyear,No,2,No,1698,Masters
931367,carm,T,Female,Hispanic,secondyear,No,0,No,1468,Meets
931367,carm,T,Female,Hispanic,secondyear,No,1,No,1604,Meets
931367,carm,T,Female,Hispanic,secondyear,No,2,No,1667,Masters
931390,carm,T,Female,Hispanic,firstyear,No,0,No,1312,Notapproach
931390,carm,T,Female,Hispanic,firstyear,No,1,No,1480,Approaches
931390,carm,T,Female,Hispanic,firstyear,No,2,No,1599,Meets
931402,carm,T,Female,Hispanic,LEP,No,0,No,1297,Notapproach
931404,carm,T,Male,Hispanic,secondyear,No,0,No,1496,Meets
931404,carm,T,Male,Hispanic,secondyear,No,1,No,1604,Meets
931404,carm,T,Male,Hispanic,secondyear,No,2,No,1642,Meets
931414,carm,T,Female,Hispanic,secondyear,No,0,No,1616,Masters
931414,carm,T,Female,Hispanic,secondyear,No,1,No,1970,Masters
931414,carm,T,Female,Hispanic,secondyear,No,2,No,1870,Masters
931424,carm,T,Female,Asian,NotLEP,No,0,No,1893,Masters
931424,carm,T,Female,Asian,NotLEP,No,1,No,1659,Masters
931424,carm,T,Female,Asian,NotLEP,No,2,No,2011,Masters
931428,caro,T,Male,Hispanic,LEP,No,0,No,1282,Notapproach
931428,caro,T,Male,Hispanic,LEP,No,1,No,1451,Approaches
931431,carm,T,Female,Asian,firstyear,No,0,No,1519,Meets
931434,jon,C,Male,Hispanic,NotLEP,No,0,No,1616,Masters
931434,jon,C,Male,Hispanic,NotLEP,No,1,No,1659,Masters
931443,carm,T,Female,Hispanic,LEP,No,0,No,1403,Approaches
931443,carm,T,Female,Hispanic,LEP,No,1,No,1526,Approaches
931456,carm,T,Male,Hispanic,LEP,No,0,No,1297,Notapproach
931456,carm,T,Male,Hispanic,LEP,No,1,No,1424,Notapproach
931456,carm,T,Male,Hispanic,LEP,No,2,No,1489,Approaches
931459,carm,T,Female,Asian,secondyear,No,0,No,1387,Approaches
931459,carm,T,Female,Asian,secondyear,No,1,No,1582,Meets
931459,carm,T,Female,Asian,secondyear,No,2,No,1599,Meets
931460,bus,C,Female,Hispanic,secondyear,No,0,No,1455,Approaches
931460,bus,C,Female,Hispanic,secondyear,No,1,No,1411,Notapproach
931467,jon,C,Female,Hispanic,LEP,No,1,No,1434,Approaches
931467,jon,C,Female,Hispanic,LEP,No,2,No,1599,Meets
931471,carm,T,Male,Hispanic,secondyear,No,0,No,1437,Approaches
931471,carm,T,Male,Hispanic,secondyear,No,1,No,1633,Masters
931471,carm,T,Male,Hispanic,secondyear,No,2,No,1642,Meets
931474,carm,T,Female,Hispanic,LEP,No,0,No,1372,Approaches
931474,carm,T,Female,Hispanic,LEP,No,1,No,1495,Approaches
931474,carm,T,Female,Hispanic,LEP,No,2,No,1532,Approaches
931475,carm,T,Male,Asian,firstyear,No,0,No,1468,Meets
931475,carm,T,Male,Asian,firstyear,No,1,No,1526,Approaches
931475,carm,T,Male,Asian,firstyear,No,2,No,1642,Meets
931476,bla,T,Female,Hispanic,NotLEP,No,0,No,1577,Masters
931476,bla,T,Female,Hispanic,NotLEP,No,1,No,1659,Masters
931476,bla,T,Female,Hispanic,NotLEP,No,2,No,1642,Meets
931478,carm,T,Female,Hispanic,LEP,No,0,No,1519,Meets
931478,carm,T,Female,Hispanic,LEP,No,1,No,1480,Approaches
931478,carm,T,Female,Hispanic,LEP,No,2,No,1599,Meets
931488,carm,T,Male,Hispanic,secondyear,No,0,No,1437,Approaches
931488,carm,T,Male,Hispanic,secondyear,No,1,No,1510,Approaches
931488,carm,T,Male,Hispanic,secondyear,No,2,No,1517,Approaches
931490,bla,T,Male,Hispanic,LEP,No,0,Yes,1350,Approaches
931490,bla,T,Male,Hispanic,LEP,No,1,No,1480,Approaches
931490,bla,T,Male,Hispanic,LEP,No,2,No,1463,Notapproach
931500,carm,T,Female,Hispanic,LEP,No,0,No,1234,Notapproach
931500,carm,T,Female,Hispanic,LEP,No,1,No,1370,Notapproach
931500,carm,T,Female,Hispanic,LEP,No,2,No,1463,Notapproach
931502,bla,T,Female,Hispanic,LEP,No,0,Yes,1467,Meets
931505,bla,T,Female,Afamerican,NotLEP,No,0,No,1555,Masters
931544,caro,T,Female,Hispanic,LEP,No,0,No,1327,Notapproach
931544,caro,T,Female,Hispanic,LEP,No,1,No,1370,Notapproach
931544,caro,T,Female,Hispanic,LEP,No,2,No,1463,Notapproach
931545,jon,C,Female,Hispanic,NotLEP,No,0,No,1496,Meets
931545,jon,C,Female,Hispanic,NotLEP,No,1,No,1526,Approaches
931545,jon,C,Female,Hispanic,NotLEP,No,2,No,1642,Meets
931548,bla,T,Female,Afamerican,NotLEP,No,0,No,1327,Notapproach
931558,caro,T,Female,Hispanic,NotLEP,No,0,No,1312,Notapproach
931558,caro,T,Female,Hispanic,NotLEP,No,1,No,1311,Notapproach
931558,caro,T,Female,Hispanic,NotLEP,No,2,No,1370,Notapproach
931573,bus,C,Female,Hispanic,LEP,No,0,Yes,1491,Meets
931573,bus,C,Female,Hispanic,LEP,No,1,No,1424,Notapproach
931574,caro,T,Male,Hispanic,firstyear,No,0,No,1403,Approaches
931574,caro,T,Male,Hispanic,firstyear,No,1,No,1451,Approaches
931575,bus,C,Male,Hispanic,secondyear,No,0,No,1403,Approaches
931575,bus,C,Male,Hispanic,secondyear,No,1,No,1550,Meets
